-0.025987772271037102, -0.6809083819389343, -0.12290028482675552
-0.003260084893554449, -0.7118594646453857, -0.12797796726226807
-0.0038545846473425627, -0.7119557857513428, -0.12980999052524567
-0.0035343095660209656, -0.712144136428833, -0.12813082337379456
-0.03220570087432861, -0.7153217196464539, -0.11164005845785141
-0.029880696907639503, -0.7161043286323547, -0.11181297153234482
-0.030456021428108215, -0.7151636481285095, -0.10829907655715942
0.09328240156173706, -0.6807873845100403, -0.08391688764095306
-0.018659256398677826, -0.6949095726013184, 0.006268097087740898
0.00554649205878377, -0.6474748849868774, -0.11361093074083328
-0.026892459020018578, -0.6495991349220276, -0.0858868956565857
0.16971144080162048, -0.5095268487930298, -0.12166139483451843
-0.06808674335479736, -0.5277041792869568, 0.0627603679895401
0.19847102463245392, -0.4039493799209595, -0.35339784622192383
-0.135903462767601, -0.46479564905166626, 0.013074693270027637
0.21479803323745728, -0.42862725257873535, -0.5932157635688782
-0.1890341341495514, -0.5771395564079285, -0.10070481151342392
0.23359186947345734, -0.42124447226524353, -0.645861804485321
-0.1978510618209839, -0.5922624468803406, -0.12953437864780426
0.22710801661014557, -0.4284382164478302, -0.6473268866539001
-0.19037507474422455, -0.6096414923667908, -0.14123469591140747
0.2100159078836441, -0.43006616830825806, -0.602950930595398
-0.18418562412261963, -0.5827412009239197, -0.11192196607589722
0.08380930870771408, 0.0051520708948373795, -0.06929619610309601
-0.0838196724653244, -0.005626861471682787, 0.06966231763362885
0.09572026878595352, 0.37228715419769287, -0.08490198105573654
-0.15235988795757294, 0.3413965106010437, 0.07667061686515808
0.14182785153388977, 0.7786930799484253, -0.058836888521909714
-0.06368196755647659, 0.684717059135437, 0.23470057547092438
0.14546503126621246, 0.8280982971191406, -0.06446941196918488
-0.05654837191104889, 0.7243956327438354, 0.2443210631608963
0.0964004397392273, 0.8902618885040283, -0.20075027644634247
-0.15396666526794434, 0.7916520833969116, 0.15895824134349823


-0.021178102120757103, -0.5993404388427734, -0.18105928599834442
-0.010755164548754692, -0.6341207027435303, -0.16822460293769836
-0.011413397267460823, -0.634146511554718, -0.16979527473449707
-0.010925236158072948, -0.6343641877174377, -0.16801604628562927
-0.04415980726480484, -0.6340394020080566, -0.17649489641189575
-0.04194694384932518, -0.635342001914978, -0.176700159907341
-0.04225316643714905, -0.6342962384223938, -0.17305734753608704
0.02091432735323906, -0.628218412399292, -0.05519668012857437
-0.11837291717529297, -0.6262869834899902, -0.08066615462303162
-0.015391316264867783, -0.5752297043800354, -0.14651519060134888
-0.05512615665793419, -0.573589563369751, -0.15314549207687378
0.09992889314889908, -0.4742969572544098, 0.0063454629853367805
-0.22563333809375763, -0.46977898478507996, -0.024736039340496063
0.2603617012500763, -0.28670018911361694, -0.007860313169658184
-0.3800305426120758, -0.4421904385089874, -0.17970003187656403
0.3764186501502991, -0.19992418587207794, -0.12883152067661285
-0.33616387844085693, -0.6242640614509583, -0.31152188777923584
0.39914727210998535, -0.18375825881958008, -0.1418164074420929
-0.3156675398349762, -0.6615004539489746, -0.3489229679107666
0.4005415737628937, -0.19112209975719452, -0.16594040393829346
-0.2974076569080353, -0.6928184628486633, -0.320382297039032
0.3740314543247223, -0.19615526497364044, -0.14268167316913605
-0.3195032477378845, -0.6380831599235535, -0.30584579706192017
0.09265345335006714, -0.029458705335855484, -0.015116182155907154
-0.09323450922966003, 0.028938934206962585, 0.015564929693937302
0.08165103942155838, 0.24535833299160004, -0.2332117110490799
-0.03430661931633949, 0.41095009446144104, -0.06768740713596344
0.12644506990909576, 0.6138563752174377, -0.13144275546073914
0.02594663016498089, 0.7931663393974304, 0.04457046464085579
0.1343780755996704, 0.6616214513778687, -0.12810322642326355
0.03241751715540886, 0.8394345045089722, 0.046420518308877945
0.15125171840190887, 0.7342984080314636, -0.25888317823410034
-0.0011798227205872536, 0.9133555293083191, -0.0918654128909111


